wavelength,transmission
2992.4959999999996,0.00015854
2997.4959999999996,0.00023925999999999998
3002.4959999999996,0.00018231999999999998
3007.4959999999996,0.00053466
3012.4959999999996,0.0027040399999999996
3017.4959999999996,0.011686940000000002
3022.4959999999996,0.03580966000000001
3027.4959999999996,0.0783352
3032.4959999999996,0.13723628
3037.4959999999996,0.20872039999999997
3042.4959999999996,0.287297
3047.4959999999996,0.3638064
3052.4959999999996,0.4256722
3057.4959999999996,0.4648106
3062.4959999999996,0.4785986
3067.4959999999996,0.4832956
3072.4959999999996,0.5125612
3077.4959999999996,0.571396
3082.4959999999996,0.6355526
3087.4959999999996,0.6847431999999999
3092.4959999999996,0.7047166
3097.4959999999996,0.7004174000000001
3102.4959999999996,0.6951906
3107.4959999999996,0.7002256
3112.4959999999996,0.7137628
3117.4959999999996,0.7342184
3122.4959999999996,0.7604954
3127.4959999999996,0.785715
3132.495,0.7976465999999999
3137.4959999999996,0.7942659999999999
3142.4959999999996,0.7838290000000001
3147.4959999999996,0.7707414
3152.4959999999996,0.7552199999999999
3157.4959999999996,0.7399408000000001
3162.4959999999996,0.7301286
3167.4959999999996,0.7288598000000001
3172.4959999999996,0.7368866
3177.495,0.7534696
3182.4959999999996,0.7765706
3187.4959999999996,0.8061398
3192.4959999999996,0.8435964
3197.4959999999996,0.8770111999999999
3202.4959999999996,0.881901
3207.4959999999996,0.8535226
3212.4959999999996,0.807582
3217.4959999999996,0.7635328
3222.4959999999996,0.7430852
3227.4959999999996,0.7540788
3232.4959999999996,0.7900328000000001
3237.4959999999996,0.8361709999999999
3242.4959999999996,0.8707356
3247.4959999999996,0.8878578
3252.4959999999996,0.897748
3257.4959999999996,0.9080046
3262.4959999999996,0.9226534000000001
3267.4959999999996,0.9396985999999999
3272.495,0.9514786
3277.4959999999996,0.9549351999999999
3282.4959999999996,0.9519192
3287.4959999999996,0.9457205999999999
3292.4959999999996,0.9407498000000001
3297.4959999999996,0.9390052
3302.4959999999996,0.9400644
3307.4959999999996,0.944426
3312.4959999999996,0.953398
3317.4959999999996,0.9633020000000001
3322.495,0.9655601999999999
3327.4959999999996,0.9543081999999999
3332.495,0.9269838
3337.4959999999996,0.8895514
3342.4959999999996,0.8561398
