wavelength,transmission
2722.4959999999996,0.027547599999999995
2727.4959999999996,0.02624926
2732.4959999999996,0.0249324
2737.4959999999996,0.02360786
2742.4959999999996,0.022383220000000002
2747.4959999999996,0.02128298
2752.4959999999996,0.02024536
2757.4959999999996,0.0192375
2762.4959999999996,0.01825966
2767.4959999999996,0.01732848
2772.4959999999996,0.01647372
2777.4959999999996,0.01568436
2782.4959999999996,0.014910459999999999
2787.4959999999996,0.014156720000000001
2792.4959999999996,0.013481479999999999
2797.4959999999996,0.012876700000000001
2802.4959999999996,0.01226888
2807.4959999999996,0.011655
2812.4959999999996,0.01110274
2817.4959999999996,0.01061692
2822.4959999999996,0.0101384
2827.4959999999996,0.009650760000000001
2832.4959999999996,0.0091827
2837.4959999999996,0.008749459999999999
2842.4959999999996,0.008350920000000001
2847.4959999999996,0.007987840000000001
2852.4959999999996,0.007661899999999999
2857.4959999999996,0.00736252
2862.4959999999996,0.0070672
2867.4959999999996,0.00676474
2872.4959999999996,0.0064560600000000004
2877.4959999999996,0.006151300000000001
2882.4959999999996,0.00586928
2887.4959999999996,0.005625859999999999
2892.4959999999996,0.0054319600000000004
2897.4959999999996,0.00525922
2902.4959999999996,0.00504324
2907.4959999999996,0.004790979999999999
2912.4959999999996,0.0045793
2917.4959999999996,0.00441634
2922.4959999999996,0.0042411
2927.4959999999996,0.0040517800000000005
2932.4959999999996,0.00390598
2937.4959999999996,0.0037951
2942.4959999999996,0.00364496
2947.4959999999996,0.00345394
2952.4959999999996,0.0032932400000000002
2957.4959999999996,0.00317812
2962.4959999999996,0.0030663
2967.4959999999996,0.00295126
2972.4959999999996,0.0028632399999999995
2977.4959999999996,0.00279796
2982.4959999999996,0.0027160400000000003
2987.4959999999996,0.0026034200000000004
2992.4959999999996,0.00247338
2997.4959999999996,0.00234854
3002.4959999999996,0.0022584799999999998
3007.4959999999996,0.0022021799999999998
3012.4959999999996,0.00214856
3017.4959999999996,0.0020866599999999997
3022.4959999999996,0.00202672
3027.4959999999996,0.0019719200000000003
3032.4959999999996,0.0019175599999999998
3037.4959999999996,0.0018595200000000001
3042.4959999999996,0.0017947000000000002
3047.4959999999996,0.00172444
3052.4959999999996,0.00165418
3057.4959999999996,0.0015859000000000001
3062.4959999999996,0.0015179400000000002
3067.4959999999996,0.0014510200000000001
3072.4959999999996,0.00138798
3077.4959999999996,0.0013248800000000003
3082.4959999999996,0.00125192
3087.4959999999996,0.00118344
3092.4959999999996,0.00115602
3097.4959999999996,0.00115548
3102.4959999999996,0.00111882
3107.4959999999996,0.00104908
3112.4959999999996,0.0010144199999999998
3117.4959999999996,0.0010146799999999998
3122.4959999999996,0.00098138
3127.4959999999996,0.00091378
3132.495,0.00087904
3137.4959999999996,0.0008795399999999999
3142.4959999999996,0.0008526
3147.4959999999996,0.0007977999999999999
3152.4959999999996,0.00077696
3157.4959999999996,0.00078794
3162.4959999999996,0.0007649199999999999
3167.4959999999996,0.0007084400000000001
3172.4959999999996,0.0006854000000000001
3177.495,0.00069638
3182.4959999999996,0.00067552
3187.4959999999996,0.0006199199999999999
3192.4959999999996,0.0005902999999999999
3197.4959999999996,0.00059698
3202.4959999999996,0.00059822
3207.4959999999996,0.00058074
3212.4959999999996,0.0005615800000000001
3217.4959999999996,0.0005472000000000001
3222.4959999999996,0.00053244
3227.4959999999996,0.00051674
3232.4959999999996,0.00050442
3237.4959999999996,0.00049586
3242.4959999999996,0.00048728
3247.4959999999996,0.00047710000000000005
3252.4959999999996,0.00046604
3257.4959999999996,0.00045488
3262.4959999999996,0.00044422000000000005
3267.4959999999996,0.0004342
3272.495,0.00042442
3277.4959999999996,0.0004144
3282.4959999999996,0.00040365999999999997
3287.4959999999996,0.00039244000000000003
3292.4959999999996,0.00038174
3297.4959999999996,0.00037172
3302.4959999999996,0.00036187999999999997
3307.4959999999996,0.00035182
3312.4959999999996,0.00034139999999999995
3317.4959999999996,0.00033037999999999996
3322.495,0.00031838
3327.4959999999996,0.00030768
3332.495,0.00030292000000000003
3337.4959999999996,0.00030366000000000003
3342.4959999999996,0.00030439999999999997
3347.4959999999996,0.00030316
3352.4959999999996,0.00030162
3357.4959999999996,0.00030063999999999997
3362.4959999999996,0.00030004
3367.4959999999996,0.00029998
3372.4959999999996,0.00030086
3377.4959999999996,0.00030048
3382.4959999999996,0.00029416
3387.4959999999996,0.00028234
3392.4959999999996,0.00027052
3397.4959999999996,0.00026068
3402.4959999999996,0.00025111999999999997
3407.4959999999996,0.00024102000000000002
3412.4959999999996,0.00023050000000000002
3417.495,0.00021947999999999998
3422.4959999999996,0.00020762
3427.4959999999996,0.00019698
