wavelength,transmission
3437.4959999999996,0.0
3442.4959999999996,5.641220999999999e-06
3447.4959999999996,2.2791542000000002e-05
3452.4959999999996,4.020406e-05
3457.4959999999996,5.560769999999999e-05
3462.4959999999996,7.3281168e-05
3467.495,9.060566e-05
3472.4959999999996,9.822336e-05
3477.4959999999996,9.684681e-05
3482.4959999999996,9.708491999999999e-05
3487.4959999999996,9.866578600000001e-05
3492.4959999999996,9.100434000000001e-05
3497.4959999999996,8.646970600000001e-05
3502.4959999999996,0.00011880296
3507.4959999999996,0.00017503999999999998
3512.4959999999996,0.00019726248000000003
3517.4959999999996,0.00018874400000000002
3522.495,0.00021315466
3527.4959999999996,0.00027044775
3532.4959999999996,0.00029686667000000005
3537.4959999999996,0.00028921446
3542.4959999999996,0.00030566302000000005
3547.4959999999996,0.00035928726
3552.4959999999996,0.00041631642
3557.4959999999996,0.00046412292
3562.495,0.0005128586
3567.495,0.00056355562
3572.4959999999996,0.00060784888
3577.4959999999996,0.0006542684
3582.4959999999996,0.0007276398
3587.4959999999996,0.00082967736
3592.4959999999996,0.0009385629
3597.4959999999996,0.0010390987999999999
3602.4959999999996,0.00112497576
3607.495,0.0012186723199999999
3612.495,0.0013689016
3617.4959999999996,0.001575302
3622.4959999999996,0.0017885363199999999
3627.4959999999996,0.0019879432
3632.4959999999996,0.0021836251000000003
3637.4959999999996,0.0023847045
3642.4959999999996,0.0025985701999999998
3647.4959999999996,0.0028460186
3652.4959999999996,0.0031591768
3657.495,0.0035206256
3662.4959999999996,0.0038663414000000003
3667.495,0.004208676
3672.4959999999996,0.0046349647999999995
3677.4959999999996,0.005151307000000001
3682.4959999999996,0.0056826336
3687.4959999999996,0.00623035
3692.4959999999996,0.0068735986
3697.4959999999996,0.007639538
3702.4959999999996,0.0085012186
3707.495,0.0094624132
3712.495,0.010559547
3717.4959999999996,0.011828156000000001
3722.4959999999996,0.013300371200000001
3727.4959999999996,0.014984828
3732.4959999999996,0.016866207999999997
