wavelength,transmission
3676.0,0.00570983649
3677.0,0.00538017761
3678.0,0.005886919389999999
3679.0,0.00568291895
3680.0,0.0058281029799999995
3681.0,0.0049662549299999996
3682.0,0.00468489283
3683.0,0.00592847581
3684.0,0.0056425537299999995
3685.0,0.005040322579999999
3686.0,0.005240560679999999
3687.0,0.00512917933
3688.0,0.00493811726
3689.0,0.00507928642
3690.0,0.00498722025
3691.0,0.00509411692
3692.0,0.00473525613
3693.0,0.00460433421
3694.0,0.00460489961
3695.0,0.00452322738
3696.0,0.00454242626
3697.0,0.00555186772
3698.0,0.0053905127
3699.0,0.00542732749
3700.0,0.00508312403
3701.0,0.0054396556900000005
3702.0,0.00499940483
3703.0,0.00551143771
3704.0,0.0047585477600000006
3705.0,0.00526284667
3706.0,0.00497803807
3707.0,0.00456968774
3708.0,0.00480657864
3709.0,0.00456120092
3710.0,0.00473987779
3711.0,0.00423437858
3712.0,0.004687857310000001
3713.0,0.00451951867
3714.0,0.00521689821
3715.0,0.004908875470000001
3716.0,0.004823602
3717.0,0.00478176258
3718.0,0.00546569994
3719.0,0.0054599602899999995
3720.0,0.00464756003
3721.0,0.00516625447
3722.0,0.0051164816
3723.0,0.00430494251
3724.0,0.00478027052
3725.0,0.004113444470000001
3726.0,0.004472223720000001
3727.0,0.0045657195
3728.0,0.0044078598
3729.0,0.004662745720000001
3730.0,0.00497644132
3731.0,0.00491580379
3732.0,0.00485791893
3733.0,0.00448056684
3734.0,0.005303384810000001
3735.0,0.0049390338
3736.0,0.0043724279799999995
3737.0,0.00410909651
3738.0,0.00478420195
3739.0,0.0047715736
3740.0,0.0036250125899999998
3741.0,0.00453217847
3742.0,0.0045832710600000005
3743.0,0.00397160304
3744.0,0.00343368997
3745.0,0.004100993129999999
3746.0,0.00440852314
3747.0,0.00380729243
3748.0,0.004713084879999999
3749.0,0.0043880798500000005
3750.0,0.00400966184
3751.0,0.0043014864
3752.0,0.00471608232
3753.0,0.00428673494
3754.0,0.00421940928
3755.0,0.0042660093900000005
3756.0,0.0038667598399999997
3757.0,0.00407055631
3758.0,0.00415858054
3759.0,0.0031420386300000003
3760.0,0.00408669299
3761.0,0.00379532672
3762.0,0.00389792866
3763.0,0.0038140210700000005
3764.0,0.0040205999299999995
3765.0,0.0038714324299999998
3766.0,0.00378450579
3767.0,0.00373150904
3768.0,0.0040251238499999994
3769.0,0.00403297288
3770.0,0.00356325884
3771.0,0.0034431659700000007
3772.0,0.00367647059
3773.0,0.0037952300899999998
3774.0,0.00403606698
3775.0,0.00411469718
3776.0,0.00401383492
3777.0,0.00300669095
3778.0,0.00312790599
3779.0,0.00400489018
3780.0,0.00390264373
3781.0,0.0030829479600000004
3782.0,0.0034550222700000005
3783.0,0.00346277517
3784.0,0.00358054161
3785.0,0.0034807534799999994
3786.0,0.0033771412299999997
3787.0,0.0038155544700000004
3788.0,0.004067823920000001
3789.0,0.00324987963
3790.0,0.0027646446000000003
3791.0,0.0037530943100000003
3792.0,0.00344445324
3793.0,0.00396903368
3794.0,0.0035561877700000005
3795.0,0.0036894575700000005
3796.0,0.0032019993
3797.0,0.00352549202
3798.0,0.0031297090500000003
3799.0,0.0034896652200000007
3800.0,0.00332048395
3801.0,0.0033729398200000003
3802.0,0.00336687599
3803.0,0.00384470411
3804.0,0.0034142497999999997
3805.0,0.00376009828
3806.0,0.0037539490799999996
3807.0,0.0027281106
3808.0,0.0033531080699999998
3809.0,0.0032368411399999997
3810.0,0.0030817771599999997
3811.0,0.00316732197
3812.0,0.00301884047
3813.0,0.0028174101499999996
3814.0,0.00334737069
3815.0,0.00322130355
3816.0,0.0031838120800000004
3817.0,0.00278954802
3818.0,0.0035734503299999997
3819.0,0.00339826233
3820.0,0.0031121057399999996
3821.0,0.0034073919499999997
3822.0,0.00269151139
3823.0,0.00268262485
3824.0,0.00299116247
3825.0,0.0033408331600000003
3826.0,0.00322624465
3827.0,0.0029989554200000003
3828.0,0.00309941717
3829.0,0.00257818255
3830.0,0.00258835241
3831.0,0.0029346050000000003
3832.0,0.00300290281
3833.0,0.00287308874
3834.0,0.0032673332
3835.0,0.00264274062
3836.0,0.0034522064799999996
3837.0,0.0031608824699999997
3838.0,0.0029154519
3839.0,0.00297153082
3840.0,0.00282611457
3841.0,0.00275342596
3842.0,0.0028296188
3843.0,0.00296324318
3844.0,0.00307460626
3845.0,0.00346517654
3846.0,0.0025136544199999998
3847.0,0.0031599491899999997
3848.0,0.00234604106
3849.0,0.00288750998
3850.0,0.0028131975700000002
3851.0,0.00296942702
3852.0,0.00276192789
3853.0,0.0025570061999999998
3854.0,0.00276608539
3855.0,0.0026964676300000002
3856.0,0.00264047944
3857.0,0.00285120285
3858.0,0.0027079531400000002
3859.0,0.00253942007
3860.0,0.00238955589
3861.0,0.0025581395299999997
3862.0,0.00272605997
3863.0,0.0026490829
3864.0,0.0028438469500000002
3865.0,0.00234245558
3866.0,0.0028032036599999997
3867.0,0.00247341787
3868.0,0.0026588222
3869.0,0.00280962014
3870.0,0.00288119947
3871.0,0.00262408576
3872.0,0.00278071297
3873.0,0.00266030388
3874.0,0.00277984202
