wavelength,transmission
5495.68704,6.341599999999999e-08
5511.88704,9.5704e-08
5528.087039999999,7.2928e-08
5544.28704,2.13864e-07
5560.48704,1.081616e-06
5576.68704,4.674776000000001e-06
5592.88704,1.4323864e-05
5609.087039999999,3.133408e-05
5625.28704,5.4894512e-05
5641.48704,8.348816000000001e-05
5657.68704,0.00011491879999999999
5673.88704,0.00014552256000000002
5690.087039999999,0.00017026888
5706.28704,0.00018592424
5722.48704,0.00019143943999999998
5738.68704,0.00019331823999999998
5754.88704,0.00020502448
5771.087039999999,0.0002285584
5787.28704,0.00025422103999999995
5803.48704,0.00027389727999999996
5819.68704,0.00028188664
5835.88704,0.00028016696
5852.087039999999,0.00027807624
5868.28704,0.00028009024
5884.48704,0.00028550512000000003
5900.68704,0.00029368736
5916.88704,0.00030419816
5933.087039999999,0.000314286
5949.2838,0.00031905864
5965.48704,0.00031770640000000004
5981.68704,0.00031353159999999996
5997.88704,0.00030829656
6014.087039999999,0.000302088
6030.28704,0.00029597632
6046.48704,0.00029205143999999996
6062.68704,0.00029154392
6078.88704,0.00029475464
6095.0838,0.00030138783999999997
6111.28704,0.00031062824
6127.48704,0.00032245592000000004
6143.68704,0.00033743856
6159.88704,0.00035080448
6176.087039999999,0.0003527604
6192.28704,0.00034140904
6208.48704,0.00032303279999999995
6224.68704,0.00030541312
6240.88704,0.00029723408
6257.087039999999,0.00030163152
6273.28704,0.00031601312
6289.48704,0.0003344684
6305.68704,0.00034829424
6321.88704,0.00035514312
6338.087039999999,0.0003590992
6354.28704,0.00036320183999999996
6370.48704,0.00036906136
6386.68704,0.00037587944
6402.8838,0.00038059144
6419.087039999999,0.00038197407999999994
6435.28704,0.00038076767999999995
6451.48704,0.00037828823999999997
6467.68704,0.00037629992000000003
6483.88704,0.00037560207999999995
6500.087039999999,0.00037602576
6516.28704,0.00037777039999999996
6532.48704,0.00038135919999999997
6548.68704,0.00038532080000000003
6564.8838,0.00038622407999999996
6581.087039999999,0.00038172328
6597.2838,0.00037079352000000005
6613.48704,0.00035582056
6629.68704,0.00034245592000000004
6645.88704,0.0003343292
6662.087039999999,0.00033275592
6678.28704,0.0003356076
6694.48704,0.00033751208
6710.68704,0.00033540983999999995
6726.8870400000005,0.00032880159999999997
6743.08704,0.00031963136000000004
6759.28704,0.0003121284
6775.487040000001,0.00030936
6791.687040000001,0.00031302567999999997
6807.8870400000005,0.00032235696
6824.08704,0.0003341584
6840.28704,0.0003447964
6856.487040000001,0.00035040952
6872.6838,0.0003495376
6888.8870400000005,0.00034318304
6905.08704,0.00033357536
6921.28704,0.00032402792
6937.487040000001,0.00031701832
6953.687040000001,0.00031408016
6969.8870400000005,0.00031533688
6986.08704,0.00031951960000000003
7002.28704,0.00032482184
7018.487040000001,0.000328996
7034.6838,0.00033060144
7050.8870400000005,0.00032907792000000006
7067.08704,0.00032510392
7083.28704,0.00032054536
7099.487040000001,0.0003169496
7115.687040000001,0.00031546016000000006
7131.8870400000005,0.00031643848
7148.08704,0.00031946776000000004
7164.28704,0.00032381408
7180.487040000001,0.00032846592
7196.687040000001,0.00033250863999999996
7212.8838,0.00033516688
7229.08704,0.00033632072
7245.28704,0.00033650647999999996
7261.487040000001,0.00033639608
7277.687040000001,0.00033676024
7293.8870400000005,0.00033817448
7310.08704,0.00034100360000000003
7326.28704,0.00034537416000000003
7342.4838,0.0003511572
7358.6838,0.00035765312
7374.8870400000005,0.00036361423999999997
7391.08704,0.0003681116
7407.28704,0.00037057064
7423.487040000001,0.0003706972
7439.687040000001,0.00036850144
7455.8870400000005,0.00036490648
7472.08704,0.00036171768
7488.2838,0.00036035280000000004
7504.4838,0.00036176392000000004
7520.687040000001,0.00036594696000000004
7536.8870400000005,0.00037195056000000005
7553.08704,0.00037854224
7569.28704,0.0003842616
7585.487040000001,0.00038792512
7601.687040000001,0.00038868992000000007
7617.8870400000005,0.00038695696
7634.08704,0.00038434952
7650.2838,0.00038234463999999995
7666.487040000001,0.00038217848
7682.6838,0.00038413896000000003
7698.8870400000005,0.00038756328
7715.08704,0.00039150296
7731.28704,0.00039478
7747.487040000001,0.00039655392
7763.687040000001,0.00039635607999999995
7779.8870400000005,0.00039428624
7796.08704,0.00039099512000000006
7812.2838,0.00038711248
7828.4838,0.00038320552
7844.687040000001,0.000379404
7860.8870400000005,0.00037542816
7877.08704,0.00037157912000000004
7893.28704,0.00036873544
7909.487040000001,0.0003672824
7925.687040000001,0.00036709696
7941.8870400000005,0.00036827792000000004
7958.0838,0.0003711088
7974.2838,0.00037451807999999996
7990.4838,0.00037610128
8006.6838,0.00037418672
8022.8838,0.00036795576000000005
8039.0838,0.0003580084
8055.28704,0.00034632816000000003
8071.487040000001,0.00033492976000000003
8087.687040000001,0.00032578824
8103.8870400000005,0.00032062911999999996
8120.0838,0.00032085416
8136.2838,0.00032615128
8152.4838,0.00033449
8168.687040000001,0.00034344736
8184.8870400000005,0.00035027304
8201.08704,0.00035198760000000004
8217.287040000001,0.00034546872
8233.48704,0.0003292488
8249.6838,0.00030358096000000003
8265.8838,0.00027010192000000003
8282.0838,0.00023175607999999996
8298.2838,0.0001917168
8314.4838,0.00015328288
8330.6838,0.00011889624
8346.887040000001,9.009135999999999e-05
8363.08704,6.7362888e-05
8379.287040000001,5.0188904e-05
8395.48704,3.7691064000000004e-05
8411.68704,2.8688256e-05
8427.8838,2.221152e-05
8444.0838,1.7528664000000002e-05
8460.2838,1.4083728e-05
8476.4838,1.1492544000000001e-05
8492.6838,9.487055999999999e-06
