wavelength,transmission
1597.495,0.034040032
1602.495,0.073676806
1607.495,0.1126211
1612.495,0.1496665
1617.495,0.18757920000000003
1622.495,0.23283064000000003
1627.495,0.28578706
1632.495,0.34061790000000003
1637.495,0.39309115999999994
1642.495,0.44102398
1647.495,0.4862167
1652.495,0.53400872
1657.495,0.581423
1662.495,0.61749566
1667.495,0.64263054
1672.495,0.6684968000000001
1677.495,0.6964565999999999
1682.495,0.71745666
1687.495,0.73123208
1692.495,0.74636772
1697.495,0.76256592
1702.495,0.77058708
1707.495,0.7687320799999999
1712.495,0.7632653
1717.495,0.7612815999999999
1722.495,0.7700219
1727.495,0.7889631999999999
1732.495,0.80994888
1737.495,0.8279784000000001
1742.495,0.8416565
1747.495,0.8523906
1752.495,0.8640376
1757.495,0.87596946
1762.495,0.8831684799999999
1767.495,0.8853226399999999
1772.495,0.8869038
1777.495,0.8897888
1782.495,0.89307304
1787.495,0.89630234
1792.495,0.89958786
1797.495,0.9028694
1802.495,0.90590232
1807.495,0.9086816
1812.495,0.9114437200000001
1817.495,0.91427032
1822.495,0.917081
1827.495,0.9198869999999999
1832.495,0.9227887
1837.495,0.9256614000000001
1842.495,0.9281872
1847.495,0.9308551
1852.495,0.9349144799999999
1857.495,0.9403595
1862.495,0.9459307
1867.495,0.9511654
1872.495,0.9564372
1877.495,0.96178268
1882.495,0.9668928000000001
1887.495,0.972086
1892.495,0.9782291999999999
1897.495,0.98400932
1902.495,0.98605354
1907.495,0.9843521199999999
1912.495,0.98225814
1917.495,0.9810708000000001
1922.495,0.9799135600000001
1927.495,0.9784599399999999
1932.495,0.97701324
1937.495,0.9755344000000001
1942.495,0.9736502800000001
1947.495,0.9718306800000001
1952.495,0.9713478000000001
1957.495,0.97220466
1962.495,0.9731348400000001
1967.495,0.97366554
1972.495,0.9741601999999999
1977.495,0.97468194
1982.495,0.97497788
1987.495,0.9752798
1992.495,0.9762458
1997.495,0.976898
2002.495,0.9747123000000001
2007.495,0.96969094
2012.495,0.96436188
2017.495,0.9597193199999999
2022.495,0.9551299200000001
2027.495,0.95033012
2032.495,0.9454924
2037.495,0.94069068
2042.495,0.935882
2047.495,0.9310481999999999
2052.495,0.92620026
2057.495,0.92135032
2062.495,0.91650924
2067.495,0.9116592400000001
2072.495,0.906758
2077.495,0.9018776
2082.496,0.8971864
2087.495,0.8924262000000001
2092.495,0.8869762
2097.496,0.88181016
2102.496,0.87940354
2107.495,0.8797544
2112.495,0.8803834
2117.496,0.88031806
2122.496,0.8801841
2127.496,0.8802448000000002
2132.495,0.88033516
2137.495,0.8803866600000001
2142.496,0.8804444000000001
2147.496,0.880531
2152.496,0.8806411999999999
2157.495,0.8807641600000001
2162.495,0.88088752
2167.495,0.8810422
2172.496,0.88129592
2177.496,0.8815464
2182.496,0.8815478
2187.495,0.8816894599999999
2192.495,0.88289924
2197.495,0.8837333
2202.496,0.8805116
2207.495,0.87321754
2212.495,0.8655034599999999
2217.495,0.8589184
2222.496,0.85274888
2227.495,0.8462641200000001
2232.495,0.83889808
2237.495,0.8320309399999999
2242.496,0.8288417
2247.496,0.82929908
2252.495,0.8301688
2257.496,0.8301809
2262.496,0.8301480800000001
2267.495,0.83040824
2272.495,0.8307396
2277.496,0.83105384
2282.495,0.83141808
2287.495,0.8318406
2292.496,0.83226906
2297.496,0.8327509999999999
2302.495,0.8334305999999999
2307.495,0.8342981999999999
2312.496,0.83519226
2317.496,0.8360984
2322.496,0.8371438600000001
2327.495,0.8381942800000001
2332.496,0.83888588
2337.496,0.83976554
2342.496,0.8422388000000001
2347.496,0.8463065999999999
2352.496,0.85056466
2357.495,0.8544608000000001
2362.496,0.8583465600000001
2367.496,0.8623696
2372.496,0.8664356999999999
2377.496,0.8705025999999999
2382.496,0.8745892
2387.496,0.87871368
2392.496,0.8828881
2397.496,0.88707794
2402.495,0.8912056800000001
2407.496,0.8952899200000001
2412.496,0.89943946
2417.496,0.9036081999999999
2422.496,0.90761048
2427.496,0.91170174
2432.496,0.9165135200000001
2437.496,0.9210656
2442.496,0.9228576
2447.496,0.92188568
2452.496,0.9206424
2457.496,0.92010666
2462.496,0.9196502
2467.496,0.9190087199999999
2472.496,0.9183465600000001
2477.496,0.91773674
2482.496,0.9171418800000001
2487.496,0.91652786
2492.496,0.91587326
2497.496,0.91523292
2502.496,0.9147326600000001
2507.496,0.91435586
2512.496,0.9139478000000001
2517.496,0.9135125
2522.495,0.9132035999999999
2527.496,0.9128380600000001
2532.496,0.9119406800000001
2537.496,0.9112342800000001
2542.496,0.91257148
2547.496,0.9159540600000001
2552.496,0.9195334
2557.496,0.922582
2562.496,0.92556304
2567.496,0.9286706600000001
2572.496,0.93178054
2577.496,0.93483688
2582.496,0.93786576
2587.496,0.9408889
2592.496,0.9439188000000001
2597.496,0.94691536
2602.496,0.949791
2607.496,0.9525532
2612.496,0.95530166
2617.496,0.9580424399999999
2622.4959999999996,0.96069046
2627.4959999999996,0.9633378
2632.4959999999996,0.9662301999999999
2637.4959999999996,0.96899506
2642.4959999999996,0.9706761999999999
2647.4959999999996,0.97127312
2652.4959999999996,0.97174026
2657.4959999999996,0.97245316
